ass.name,study,biome,latitude,longitude,abs_latitude,median_betaMPD,median_betaSESMPD,median_betaMNTD,median_betaSR,median_betaJacc,median_betaPhyloSor,median_betaCTI,SST_mean,betaSST_lm
180_534605,180,Temperate_Northern_Atlantic,47.24744873,-60.23989272,47.24744873,0.001837103,0.00225726,0.002661469,0.003588833,0.010520141,0.014181182,-0.009558009,5.896242043,0.328855547
180_534606,180,Temperate_Northern_Atlantic,47.30665369,-60.14294885,47.30665369,0.001968459,0.003043826,0.003336077,0.001246994,-0.003549412,0.009953306,0.015799891,5.799867138,0.315726437
180_534611,180,Temperate_Northern_Atlantic,47.60155515,-59.65472725,47.60155515,0.002200849,0.003069153,-0.002159249,0.005582332,-5.37E-05,0.005688219,0.0018885,5.637274848,0.167428007
180_534612,180,Temperate_Northern_Atlantic,47.66030751,-59.55637819,47.66030751,0.000102147,0.000315307,-0.00201656,0.003337336,0.000774937,0.001202599,0.013320467,5.521103085,0.100867274
180_534613,180,Temperate_Northern_Atlantic,47.71898281,-59.4577928,47.71898281,0.001687731,0.002893953,0.003773305,-0.00506638,0.016218411,0.026169013,0.00148533,5.529146903,0.031855964
180_534660,180,Arctic,50.3808029,-54.54673001,50.3808029,0.002190803,0.00282018,0.00860814,-0.000435542,0.011116195,0.020656505,-0.033288635,2.568493144,1.199619403
180_534686,180,Arctic,51.76057258,-51.58347555,51.76057258,0.002434605,0.003470563,0.004289283,0.00059351,0.006508995,0.028022918,-0.025392894,2.442003232,-0.199543393
180_534692,180,Arctic,52.06823457,-50.87346492,52.06823457,-0.000277088,0.000783141,0.001422838,-0.003248605,-0.007467052,-0.007863815,-0.034337843,2.791681586,-0.245431023
180_535219,180,Temperate_Northern_Atlantic,39.96103846,-69.9456311,39.96103846,0.000878965,0.002200103,0.001720845,0.002711866,0.01883191,0.010745602,0.047174597,14.25434126,0.019525875
180_535226,180,Temperate_Northern_Atlantic,40.41527423,-69.42311592,40.41527423,0.004147223,0.006734913,0.003469132,0.003513892,0.028753874,0.022952202,-0.033574475,11.2902203,0.10229928
180_535227,180,Temperate_Northern_Atlantic,40.48003986,-69.34780662,40.48003986,0.001102361,0.001724423,0.000995158,8.93E-05,0.012398899,0.011994636,0.014874681,11.29951502,0.471360034
180_535228,180,Temperate_Northern_Atlantic,40.54477324,-69.27232962,40.54477324,0.001475431,0.002726631,-0.004617669,0.004951186,0.015801155,0.012518545,-0.005090978,11.23319034,0.146453926
180_535229,180,Temperate_Northern_Atlantic,40.60947405,-69.19668437,40.60947405,0.002231386,0.003889062,0.001244067,-0.000963062,0.010568102,0.005814399,-0.016616663,11.14722629,0.603704342
180_535230,180,Temperate_Northern_Atlantic,40.67414198,-69.12087034,40.67414198,0.001547184,0.002696432,-0.001620693,0.003767125,0.010591458,0.002264609,-0.033284642,10.35714111,0.023359128
180_535231,180,Temperate_Northern_Atlantic,40.73877669,-69.04488697,40.73877669,0.001441609,0.002519912,0.001553778,0.003452522,0.013066966,0.007558335,0.015914663,10.38046559,0.098325014
180_535232,180,Temperate_Northern_Atlantic,40.80337788,-68.96873371,40.80337788,0.002475522,0.004591823,0.003606933,0.00335233,0.021297016,0.021773677,0.002046285,10.34139913,0.830454754
180_535233,180,Temperate_Northern_Atlantic,40.86794521,-68.89241002,40.86794521,0.000626345,0.000319604,0.001185082,0.003548757,0.015364975,0.007726173,0.00471798,10.40606588,0.690013171
180_535234,180,Temperate_Northern_Atlantic,40.93247835,-68.81591533,40.93247835,0.001188439,0.001199193,0.001415508,0.007057951,0.003347879,0.006683819,0.007606703,10.24728426,0.484409036
180_535235,180,Temperate_Northern_Atlantic,40.996977,-68.73924909,40.996977,0.000880825,0.001624211,0.001430324,0.002572075,0.000986888,0.00237803,0.007496008,10.20158511,1.342965043
180_535236,180,Temperate_Northern_Atlantic,41.0614408,-68.66241076,41.0614408,0.002315763,0.004334667,0.001441279,0.005590866,-0.010921433,-0.015048632,-0.018714403,10.24883238,0.36186641
180_535237,180,Temperate_Northern_Atlantic,41.12586945,-68.58539977,41.12586945,0.001196835,0.002503721,0.00104109,0.001564077,0.00503672,0.003466323,0.005318406,10.42208633,0.904894009
180_535238,180,Temperate_Northern_Atlantic,41.1902626,-68.50821557,41.1902626,0.002654401,0.004945954,0.008958436,-0.00403086,0.018239066,0.011071372,-0.006333478,10.43536377,0.598971021
180_535239,180,Temperate_Northern_Atlantic,41.25461992,-68.4308576,41.25461992,0.002250391,0.003867016,-0.003933338,0.00192405,0.006957635,0.00364215,-0.033292241,10.38605232,0.437851059
180_535242,180,Temperate_Northern_Atlantic,41.44747362,-68.19773543,41.44747362,0.001441572,0.002962855,-0.000321957,-0.002713774,0.025074835,0.023005481,-0.040632069,10.47831624,0.486517439
180_535244,180,Temperate_Northern_Atlantic,41.57585752,-68.0414415,41.57585752,0.00229079,0.003997222,0.002010619,-0.000847635,-0.008761531,-0.019065591,-0.001492963,10.4385281,0.51049052
180_535245,180,Temperate_Northern_Atlantic,41.63999288,-67.96302908,41.63999288,0.000274584,0.000440906,0.001095124,-5.92E-05,0.031898764,0.015100245,0.038101373,10.50732948,0.35196146
180_535246,180,Temperate_Northern_Atlantic,41.70409006,-67.88443895,41.70409006,0.001060248,0.001773739,-0.00267297,0.004386193,0.023784335,0.023080086,0.00685027,10.48934754,0.333968319
180_535248,180,Temperate_Northern_Atlantic,41.83216854,-67.72672326,41.83216854,-5.37E-05,0.000187467,0.000961745,0.002920378,0.026976486,0.020124996,0.038397932,10.2670211,0.285054806
180_535249,180,Temperate_Northern_Atlantic,41.89614915,-67.64759655,41.89614915,0.000991983,0.001849433,0.001376566,-0.000350319,0.015512435,0.009463706,-0.001860505,10.188871,0.331010286
180_535250,180,Temperate_Northern_Atlantic,41.96009021,-67.56828984,41.96009021,0.002112933,0.003365615,0.002377143,0.00370905,0.022550275,0.021966968,0.025558613,9.995896912,0.119850351
180_535252,180,Temperate_Northern_Atlantic,42.08785231,-67.40913414,42.08785231,0.00259628,0.004232079,0.000760185,0.004305308,0.020274569,0.00445501,0.007268664,9.995960758,0.166146441
180_535253,180,Temperate_Northern_Atlantic,42.15167265,-67.32928398,42.15167265,0.000996682,0.002121992,0.001258524,0.002846723,0.006543236,-0.002708731,-0.00158077,9.663091702,0.379787499
180_535254,180,Temperate_Northern_Atlantic,42.21545206,-67.24925153,42.21545206,0.00349729,0.004156172,0.002732596,0.001499093,0.016139349,0.013725987,0.006761868,9.75549843,0.438818409
180_535256,180,Temperate_Northern_Atlantic,42.34288665,-67.0886374,42.34288665,0.003972676,0.005718525,0.001836359,0.001499032,0.012401372,0.00500726,0.014218424,9.662345378,0.602373795
180_535257,180,Temperate_Northern_Atlantic,42.40654114,-67.00805457,42.40654114,0.001688031,0.003436416,0.000956509,-0.003170756,0.019051203,0.012146051,0.00892486,9.537258989,0.826641766
180_535258,180,Temperate_Northern_Atlantic,42.47015327,-66.92728712,42.47015327,0.001403469,0.00229743,0.001433142,-0.001212429,-0.004771703,0.00393897,0.006186386,9.498282235,0.443541123
180_535259,180,Temperate_Northern_Atlantic,42.53372271,-66.84633447,42.53372271,0.005790092,0.007055351,0.003461913,0.004852485,0.016612677,0.008552608,0.03103247,9.457192993,0.535517606
180_535260,180,Temperate_Northern_Atlantic,42.59724908,-66.76519603,42.59724908,0.001010749,0.00253813,-0.003357729,0.000682367,0.014164148,0.007040834,-0.008610653,9.39880152,0.634927241
180_535261,180,Temperate_Northern_Atlantic,42.66073203,-66.68387122,42.66073203,0.008607873,0.010448658,0.008652834,0.005985201,0.010303402,0.003154558,0.008472861,9.177328889,0.336386166
180_535262,180,Temperate_Northern_Atlantic,42.72417121,-66.60235945,42.72417121,0.002092362,0.004161471,0.003729716,-0.00047343,0.013023154,0.007769508,-0.024588893,8.861523622,0.232408153
180_535341,180,Temperate_Northern_Atlantic,47.5645152,-59.52078093,47.5645152,-0.00012307,0.000477577,-0.001727732,0.003115746,0.0083656,0.003594704,-0.000115331,5.592458767,0.162575285
180_535342,180,Temperate_Northern_Atlantic,47.62316822,-59.42235156,47.62316822,0.002254601,0.003268973,-0.000108824,0.001301265,0.033403918,0.025122601,-0.02256206,5.621985821,0.105105508
180_535399,180,Arctic,50.82324152,-53.40330217,50.82324152,0.002507451,0.002921354,0.003672919,0.003311709,0.008544433,0.019475478,-0.033114772,2.567109317,-0.086659461
180_535949,180,Temperate_Northern_Atlantic,39.93397285,-69.82063546,39.93397285,0.001612091,0.002627286,-0.000150492,-0.00204561,0.029191103,0.00700818,0.017991121,14.1860531,0.086915709
180_535950,180,Temperate_Northern_Atlantic,39.99888391,-69.74642894,39.99888391,0.00109579,0.002937347,0.000661608,-0.002842974,0.003285081,0.004713013,0.031707092,14.17231781,0.120437526
180_535953,180,Temperate_Northern_Atlantic,40.19343487,-69.52282167,40.19343487,0.002151779,0.004584194,0.000132386,0.00791156,-0.002383263,0.004863227,0.022082532,12.60038981,0.118099287
180_535954,180,Temperate_Northern_Atlantic,40.2582234,-69.44795488,40.2582234,0.000995899,0.002967747,0.001236719,-0.00183881,0.0102297,0.009750521,-0.016545706,12.61906886,-0.01076595
180_535957,180,Temperate_Northern_Atlantic,40.4523992,-69.22235391,40.4523992,0.002476678,0.004397234,0.001167082,-0.002814209,0.019793576,0.010843088,0.02582646,11.22091319,0.090999413
180_535961,180,Temperate_Northern_Atlantic,40.71084549,-68.91919758,40.71084549,0.002128306,0.003455385,0.001092674,0.004193864,0.013989691,0.002353496,-0.006532708,10.4312942,0.226152495
180_535963,180,Temperate_Northern_Atlantic,40.83986792,-68.76660028,40.83986792,0.001523046,0.002490988,0.001227093,0.000974396,0.018630745,0.017904943,-0.001521764,10.41290331,1.020830975
180_535964,180,Temperate_Northern_Atlantic,40.90432781,-68.69004493,40.90432781,-1.04E-05,0.000785968,0.004539219,-0.005820656,0.017317676,0.010769299,0.011581001,10.25044827,0.565338374
180_535966,180,Temperate_Northern_Atlantic,41.03314333,-68.53641806,41.03314333,0.000363206,0.000287316,-0.001059165,0.00281296,0.018154944,0.004053934,-0.014731449,10.2892654,0.448822464
180_535968,180,Temperate_Northern_Atlantic,41.16181762,-68.38209927,41.16181762,0.000859828,0.000359247,-0.001253275,0.002560552,0.004663469,0.00939973,-0.011209033,10.30167614,0.70201425
180_535969,180,Temperate_Northern_Atlantic,41.22610097,-68.30467902,41.22610097,0.002416264,0.0044497,0.003036121,0.004526993,0.006894658,0.007731703,0.028919517,10.34609375,0.767498242
180_535970,180,Temperate_Northern_Atlantic,41.29034801,-68.22708412,41.29034801,0.00155652,0.002888884,-0.001569341,0.003902093,0.014346647,0.017631236,0.022025885,10.36074083,1.009990513
180_535977,180,Temperate_Northern_Atlantic,41.73903239,-67.67898245,41.73903239,0.001291059,0.00153558,0.004046201,0.000906671,0.015290235,0.005735687,0.025987106,10.31780556,0.26593924
180_535980,180,Temperate_Northern_Atlantic,41.93074716,-67.44140565,41.93074716,0.001086307,0.002624092,0.003656417,-0.003552136,0.010094757,0.007394349,-0.012183013,9.95011673,0.449647311
180_535981,180,Temperate_Northern_Atlantic,41.99457242,-67.36185241,41.99457242,0.002230311,0.002700571,-5.21E-06,0.000727132,0.002667113,-0.008610337,0.011643317,9.710723199,0.245407362
180_535982,180,Temperate_Northern_Atlantic,42.05835727,-67.28211772,42.05835727,-0.001357401,-0.007568809,0.000819739,0.000651602,0.020171815,0.009114469,0.000692134,9.786393044,0.163811517
180_535983,180,Temperate_Northern_Atlantic,42.12210136,-67.20220102,42.12210136,0.003060445,0.00447012,0.005023171,0.001272802,0.019471133,0.011849082,-0.007093325,9.784242942,0.141930709
180_535984,180,Temperate_Northern_Atlantic,42.18580433,-67.12210173,42.18580433,-0.000215724,0.000392532,-0.002040735,0.005403772,0.022490593,0.017211445,0.010497214,9.614636415,0.314521831
180_535985,180,Temperate_Northern_Atlantic,42.24946584,-67.04181927,42.24946584,3.49E-05,0.001672265,-0.000114788,0.001206503,-0.014467349,-0.008902617,-0.012916601,9.612184837,0.231581146
180_535986,180,Temperate_Northern_Atlantic,42.31308553,-66.96135307,42.31308553,0.002012426,0.00286827,-0.000808158,-0.001453221,0.016110364,0.02978926,0.025378502,9.601987033,0.777599442
180_535987,180,Temperate_Northern_Atlantic,42.37666304,-66.88070254,42.37666304,0.000486047,0.001408839,-0.000923663,0.001424445,0.01645007,0.024309627,0.017772436,9.544329513,0.442276007
180_535988,180,Temperate_Northern_Atlantic,42.44019802,-66.79986712,42.44019802,0.001371645,0.001306766,-0.000869295,0.001715039,0.023822274,0.00585713,0.011418417,9.439361017,0.348255885
180_535989,180,Temperate_Northern_Atlantic,42.50369011,-66.71884621,42.50369011,0.00197231,0.001320332,0.003527314,0.000357782,0.00922365,0.005904554,0.030708639,9.371546335,0.442854101
180_535991,180,Temperate_Northern_Atlantic,42.63054418,-66.55624563,42.63054418,0.000654338,9.84E-05,0.004192849,0.001673993,0.004673347,0.000484595,-0.021179766,8.889916992,0.196118362
180_535992,180,Temperate_Northern_Atlantic,42.69390544,-66.4746648,42.69390544,0.001530285,0.003537113,0.002525421,0.005097964,0.019137746,0.013891271,0.009897735,8.89729716,0.190007253
180_535993,180,Temperate_Northern_Atlantic,42.75722237,-66.39289615,42.75722237,-0.000630247,-0.00053661,-0.000260906,0.00101268,0.018882261,0.017091728,-0.017331305,8.896447754,0.322231496
180_536070,180,Temperate_Northern_Atlantic,47.46869576,-59.48531989,47.46869576,0.001417206,0.002268497,0.001737302,0.003882065,0.007420575,0.01252258,-0.00634092,5.43888172,1.921385285
180_536071,180,Temperate_Northern_Atlantic,47.52732671,-59.38704669,47.52732671,0.000502497,0.001366701,-2.53E-05,0.003792715,0.007477858,0.023932632,0.001304335,5.62549998,0.087688907
180_536139,180,Arctic,51.30694378,-52.12173485,51.30694378,0.001678542,0.002253607,0.00339559,0.000934171,0.012014622,0.013940277,-0.023350843,2.853068712,0.195758511
180_536682,180,Temperate_Northern_Atlantic,40.10118708,-69.47247657,40.10118708,0.00139056,0.00246843,0.002904002,-0.006393942,-0.003025959,0.012797505,0.02122265,14.17012455,0.216836568
180_536684,180,Temperate_Northern_Atlantic,40.23065143,-69.32279611,40.23065143,0.00014908,0.001381639,-0.00554692,0.012897089,0.00318351,0.002281209,-0.001012251,12.57633362,0.03394772
180_536685,180,Temperate_Northern_Atlantic,40.29533645,-69.24770602,40.29533645,0.000814485,0.001678933,0.002763212,0.001777309,-0.006092468,-0.007279341,-0.010377595,12.55582768,0.287037782
180_536687,180,Temperate_Northern_Atlantic,40.42461059,-69.09702343,40.42461059,0.000692867,0.00092246,-0.000801641,0.005746861,-0.004254586,-0.015947349,-0.00458564,11.2302948,0.044437531
180_536688,180,Temperate_Northern_Atlantic,40.48919906,-69.02142984,40.48919906,0.001178404,0.00181139,-0.005869272,0.009218105,0.015082249,0.003778467,-0.025614403,11.16967615,0.73177249
180_536694,180,Temperate_Northern_Atlantic,40.87602914,-68.56430204,40.87602914,0.000200774,0.000686864,0.000512659,-0.002720554,0.034227449,0.005244411,0.027007673,10.31736284,0.433441313
180_536695,180,Temperate_Northern_Atlantic,40.94038098,-68.48751458,40.94038098,0.001605343,0.003199224,0.005333888,-0.000443509,-0.000214924,-0.009459437,0.008381216,10.30320525,0.678600157
180_536696,180,Temperate_Northern_Atlantic,41.00469769,-68.41055437,41.00469769,0.003163381,0.005590218,0.001723855,0.000583458,0.003150103,0.009723436,-0.006267885,10.2892654,0.448822464
180_536698,180,Temperate_Northern_Atlantic,41.13322443,-68.25611349,41.13322443,0.001009885,0.001161518,-0.001508024,0.003086863,0.00750713,-0.001793039,-0.009786679,10.30633686,0.459561506
180_536699,180,Temperate_Northern_Atlantic,41.19743379,-68.17863172,41.19743379,0.000285779,0.000797605,0.001497287,0.000497703,-0.000991943,-0.008859948,0.007803122,10.36155938,0.645698726
180_536704,180,Temperate_Northern_Atlantic,41.51792694,-67.78858715,41.51792694,0.000680999,0.001822028,0.00036648,-0.005004582,0.000798941,0.004392864,-0.000801867,10.25007707,0.380409686
180_536706,180,Temperate_Northern_Atlantic,41.64585951,-67.63132887,41.64585951,0.001491173,0.002697615,0.001621701,0.004180389,0.008776542,0.011220782,0.005577093,10.27618391,0.202437188
180_536707,180,Temperate_Northern_Atlantic,41.70976769,-67.55243168,41.70976769,0.001338129,0.00275789,0.002965474,-0.003114133,-0.001197488,-0.000619059,-0.013693451,9.958318254,0.500768386
180_536709,180,Temperate_Northern_Atlantic,41.83746616,-67.39409833,41.83746616,0.001260524,0.002443703,0.00130577,0.000773636,0.005463923,0.004303319,0.035117598,10.02821135,0.332080233
180_536711,180,Temperate_Northern_Atlantic,41.96500508,-67.2350426,41.96500508,0.00136611,0.000881862,-0.001242499,0.003369168,0.005949019,0.005025702,-0.00087475,9.751190066,0.079067004
180_536712,180,Temperate_Northern_Atlantic,42.02871384,-67.15524241,42.02871384,0.002517089,0.00384837,0.004427831,0.000631864,0.00681516,0.008994362,0.035762507,9.765998818,0.104589279
180_536713,180,Temperate_Northern_Atlantic,42.09238166,-67.07525992,42.09238166,0.000435685,0.000226407,-3.55E-05,0.002154729,0.000916693,0.009387845,-0.001843874,9.580451943,0.078342798
180_536714,180,Temperate_Northern_Atlantic,42.15600819,-66.99509454,42.15600819,0.000492985,0.000952761,0.004710533,-0.005517902,-0.000291937,0.001335621,-0.008120672,9.607114295,0.262042041
180_536716,180,Temperate_Northern_Atlantic,42.28313597,-66.83421286,42.28313597,0.001084095,0.001293902,0.006240127,0.001979688,0.017508023,-0.008251758,-0.018598768,9.517408663,0.394905998
180_536717,180,Temperate_Northern_Atlantic,42.3466365,-66.7534954,42.3466365,0.002907052,0.003800549,0.000274626,0.000873592,0.016408239,0.011242081,0.020885412,9.514557563,0.731941807
180_536718,180,Temperate_Northern_Atlantic,42.41009431,-66.67259276,42.41009431,0.00546885,0.005999417,0.000162421,0.005422936,-0.007537404,0.001044978,0.026644068,9.431660518,0.337233688
180_536722,180,Temperate_Northern_Atlantic,42.6634912,-66.34711883,42.6634912,0.001154227,0.002484741,0.003185891,0.002624548,0.010284413,0.009224097,-0.002098735,8.712954373,0.723316264
180_536723,180,Temperate_Northern_Atlantic,42.72673002,-66.2652816,42.72673002,0.001421129,0.00183421,0.006120616,0.00389926,0.000678729,-0.000859925,0.010251708,8.730082194,0.646345331
180_536799,180,Temperate_Northern_Atlantic,47.37284908,-59.44999327,47.37284908,-0.000546286,-0.001067618,-0.003598107,0.004215541,-0.001482341,0.014394028,-0.004580905,5.795543077,0.169697078
180_536800,180,Temperate_Northern_Atlantic,47.43145819,-59.35187641,47.43145819,0.000920674,0.001778717,0.000613861,0.002095267,0.009344991,0.018630921,0.000293312,5.48248924,1.231403893
180_536801,180,Temperate_Northern_Atlantic,47.48999015,-59.25352458,47.48999015,-0.000285357,-0.000922085,-0.004540702,0.005758361,-0.000115578,0.007447985,-0.005557531,5.594769384,0.465852251
180_536856,180,Arctic,50.576048,-53.46554446,50.576048,0.002931683,0.004170169,0.001694817,0.002408966,0.018757251,0.0204305,-0.022637987,2.657956696,-0.282520344
180_536862,180,Arctic,50.89493769,-52.78709582,50.89493769,0.00155962,0.00195814,0.004103188,-0.004488764,0.005954606,0.030372422,-0.044131485,2.637638346,-0.183461609
180_536867,180,Arctic,51.15768449,-52.21435768,51.15768449,0.002910045,0.003450235,0.003123618,-2.53E-05,0.046266941,0.026149235,-0.057129476,2.754258219,0.030835979
180_536869,180,Arctic,51.26200407,-51.98337499,51.26200407,0.002307449,0.002990668,0.003258773,-0.000895241,0.028688382,0.028189017,-0.043540337,2.76053118,-0.159975016
180_537410,180,Temperate_Northern_Atlantic,39.94416681,-69.49667666,39.94416681,0.00171371,0.003874885,-0.001408471,0.006217052,0.019621961,0.021400505,0.066934446,14.17012455,0.216836568
180_537414,180,Temperate_Northern_Atlantic,40.20293188,-69.19775735,40.20293188,0.00175809,0.003282797,0.000183121,0.004718027,0.015073755,0.008159275,0.006136969,12.5536438,0.355949074
180_537416,180,Temperate_Northern_Atlantic,40.33212571,-69.04729726,40.33212571,0.001839204,0.00292556,0.002224827,0.000147875,0.013828643,0.010978732,0.012776347,12.66626892,-0.045154712
180_537417,180,Temperate_Northern_Atlantic,40.39667432,-68.97181523,40.39667432,0.002066019,0.002633955,0.006188625,-0.00418939,0.016253664,0.011705127,0.0145904,11.26004745,0.105248115
180_537418,180,Temperate_Northern_Atlantic,40.4611903,-68.89616449,40.4611903,0.000834976,0.001775287,-0.000993795,0.000579802,0.014917087,0.010537279,-0.002398254,11.1887639,0.882844758
180_537419,180,Temperate_Northern_Atlantic,40.52567332,-68.8203445,40.52567332,0.001574861,0.00208554,0.001897328,-0.000407704,0.012776069,-0.001992279,-0.004255321,11.35163,0.247985475
180_537420,180,Temperate_Northern_Atlantic,40.59012306,-68.74435471,40.59012306,0.001834649,0.003288787,-0.000706961,0.001890914,0.026605225,0.005981699,-0.008135152,11.37252382,0.162788165
180_537422,180,Temperate_Northern_Atlantic,40.71892139,-68.59186358,40.71892139,0.000335966,0.000511458,-0.005753438,0.003522375,0.022714846,0.009425683,-0.03517552,10.61784649,0.426112363
180_537423,180,Temperate_Northern_Atlantic,40.78326932,-68.51536114,40.78326932,0.002848907,0.004391918,0.002793461,0.000431168,0.028057488,0.020591268,-0.014989166,10.62591871,0.362190283
180_537425,180,Temperate_Northern_Atlantic,40.91186105,-68.36183979,40.91186105,0.001034467,0.000848022,-0.002268197,0.001023749,0.021354429,0.013321568,0.004776687,10.38249823,1.081941104
180_537427,180,Temperate_Northern_Atlantic,41.04031174,-68.20762614,41.04031174,0.003353757,0.0051935,0.003041014,0.004414839,0.009033303,0.007434076,0.005000701,10.30984719,0.502437642
180_537429,180,Temperate_Northern_Atlantic,41.16861869,-68.05271579,41.16861869,0.00169625,0.002711508,0.002640407,0.002040617,0.013417878,0.016553636,0.044348751,10.21846298,0.896796972
180_537432,180,Temperate_Northern_Atlantic,41.36080373,-67.81903422,41.36080373,0.000906284,0.000860323,-0.002596239,0.003049844,0.018039733,0.004408041,0.012823172,10.1365804,0.970589315
180_537437,180,Temperate_Northern_Atlantic,41.68035498,-67.42601834,41.68035498,0.004346497,0.00538505,0.003629226,0.00257618,0.014417673,0.000790891,0.006574613,10.03656158,0.16538751
180_537439,180,Temperate_Northern_Atlantic,41.80790243,-67.26755758,41.80790243,0.001242503,0.002873582,0.002170105,-0.00373361,0.012035957,0.009635902,-0.018148215,9.70643627,0.205720829
180_537441,180,Temperate_Northern_Atlantic,41.93528967,-67.10837325,41.93528967,0.000128861,-0.000479397,0.000222969,0.005137369,-0.012931893,-0.006977355,0.015421789,9.595218913,0.095745027
180_537443,180,Temperate_Northern_Atlantic,42.06251388,-66.94846079,42.06251388,0.001931664,0.003062484,-0.00096509,0.004619863,0.005482697,0.017880304,0.014809942,9.589385986,0.130767677
180_537444,180,Temperate_Northern_Atlantic,42.12606397,-66.8682301,42.12606397,0.000539319,0.000134454,-0.000843177,0.009722823,0.000326607,0.011313421,0.007692649,9.51551378,0.241381532
180_537445,180,Temperate_Northern_Atlantic,42.18957223,-66.78781566,42.18957223,0.001764519,0.004040431,0.002676212,-0.00414146,0.010723845,0.009588852,-0.024567466,9.540864332,0.284983546
180_537447,180,Temperate_Northern_Atlantic,42.31646186,-66.62643328,42.31646186,-0.001085469,-0.000564616,-0.004233815,-0.001791171,0.007966827,-0.002404904,0.02517262,9.51551378,0.241381532
180_537452,180,Temperate_Northern_Atlantic,42.63292884,-66.21972169,42.63292884,0.000549436,0.001325136,-0.004704625,-0.002880811,0.011783831,0.00089468,-0.035838117,8.68099528,0.257816517
180_537453,180,Temperate_Northern_Atlantic,42.69608954,-66.13781665,42.69608954,0.001686072,0.003008624,0.00821058,0.000653308,0.031019041,0.015739027,-0.004939326,8.68099528,0.257816517
180_537454,180,Temperate_Northern_Atlantic,42.75920515,-66.05572268,42.75920515,0.001364521,0.001912603,-0.002374322,-0.001979641,0.001572633,-0.019212035,0.00355509,8.446413433,0.156755567
180_537455,180,Temperate_Northern_Atlantic,42.8222753,-65.9734392,42.8222753,0.000513869,0.001036973,0.002240983,-0.004705785,0.011347127,0.009009724,-0.029883098,8.468613914,0.330360492
180_537529,180,Temperate_Northern_Atlantic,47.33556255,-59.31683895,47.33556255,0.001135132,0.001630278,0.000267158,0.007195411,0.009440754,0.034471069,-0.010026042,5.752887415,0.530899065
180_537530,180,Temperate_Northern_Atlantic,47.39407301,-59.21864427,47.39407301,-0.000240033,0.000206769,-0.002905506,0.005997501,0.004193348,0.002083127,-0.002859003,5.594305235,0.238179128
180_537531,180,Temperate_Northern_Atlantic,47.45250599,-59.12021467,47.45250599,0.000429665,-0.000248566,-0.002074087,0.004088322,0.009363041,0.00641798,-0.004903433,5.705096605,0.256477088
180_537532,180,Temperate_Northern_Atlantic,47.51086101,-59.02154957,47.51086101,0.002385584,0.002783196,0.003012078,0.002781214,0.038527686,0.040296351,-0.007440069,5.706744296,0.285895428
180_537581,180,Arctic,50.2644954,-53.88664048,50.2644954,0.002293788,0.002243443,0.003502488,0.000204031,0.015771893,0.015469683,-0.038661612,2.724606662,0.257906812
180_537591,180,Arctic,50.79796147,-52.76322456,50.79796147,0.002068424,0.002107289,0.005155912,-0.002019622,0.014113042,0.01514216,-0.029468968,2.686064657,-0.35249601
180_537603,180,Arctic,51.42369064,-51.37985405,51.42369064,0.001173673,0.001393807,-0.00079984,0.000392838,0.010687715,0.011574927,-0.031817623,2.748710309,0.008390859
180_537605,180,Arctic,51.52638578,-51.14550577,51.52638578,0.003013352,0.004268947,0.003918949,0.000769069,0.006547413,0.021592243,-0.028183595,2.605982802,-0.264149772
180_538141,180,Temperate_Northern_Atlantic,39.98125335,-69.29744098,39.98125335,0.001886859,0.003940476,0.004571836,-0.004142512,0.031770287,0.037125949,0.01576791,14.22436523,0.162720466
180_538142,180,Temperate_Northern_Atlantic,40.0458885,-69.22274008,40.0458885,0.002695715,0.003940181,0.001354635,0.008538566,0.007188216,0.016237171,0.016250252,14.1834156,0.045096135
180_538146,180,Temperate_Northern_Atlantic,40.30411447,-68.92226747,40.30411447,0.001576409,0.002751335,0.001983587,0.007525518,-0.008890307,0.005633083,-0.035565847,12.64187884,0.161268119
180_538150,180,Temperate_Northern_Atlantic,40.5618215,-68.61909866,40.5618215,0.0018671,0.003498918,0.000500703,0.003093859,0.012270057,-0.004768428,0.004848271,11.41021627,0.887515033
180_538151,180,Temperate_Northern_Atlantic,40.62616472,-68.54288113,40.62616472,0.002122384,0.00319024,-0.000109251,0.006595399,0.000465579,0.008793659,-0.005585718,10.57559408,0.348463946
180_538152,180,Temperate_Northern_Atlantic,40.69047388,-68.46649239,40.69047388,0.00138568,0.002448304,0.000721067,-0.000474005,0.025662338,0.018309128,-0.017866401,10.61784649,0.426112363
180_538154,180,Temperate_Northern_Atlantic,40.81898865,-68.31319909,40.81898865,0.001047179,0.00156408,-0.002644891,0.006099529,0.006260054,0.011620063,0.009277381,10.56501541,0.782484702
180_538156,180,Temperate_Northern_Atlantic,40.94736315,-68.15921437,40.94736315,0.003464307,0.004900912,0.002818459,-0.000208113,0.021740491,0.012733024,-0.003494858,10.38974128,0.514194253
180_538159,180,Temperate_Northern_Atlantic,41.139656,-67.92693132,41.139656,0.002747059,0.002963713,-0.000488232,0.00682784,0.006903786,0.009617905,-0.001023045,10.27013211,0.536088844
180_538161,180,Temperate_Northern_Atlantic,41.26766803,-67.77119885,41.26766803,0.00196011,0.002744421,0.005864741,0.001913982,0.007417683,-0.009442535,-0.009192731,10.17571966,0.427616149
180_538164,180,Temperate_Northern_Atlantic,41.45940443,-67.53627342,41.45940443,0.000399091,0.000432933,0.000999701,0.001014889,-0.001001598,0.003107279,-0.019249993,10.02242228,0.161896706
